episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD,state HOLD - JOYSTICK,state HOLD - NO JOYSTICK,state HOLD - BC,state HOLD - BENCHMARK
123,1808,38524.20390467813,40,23,3,94,17666.494056130254,11.980088495575222,0.011061946902654867,0,5.099557522123893,1.6482300884955754,1.4712389380530975,0,0,0,0,79.78982300884957
124,1773,26333.267254314178,40,20,8,84,27922.0,5.971517202481671,0,0,1.9740552735476593,1.5721940214326002,1.8330513254371126,0,0,0,0,88.64918217710095
125,1570,17178.42884938938,40,20,9,82,24960.0,6.186305732484077,0.06369426751592357,0,3.4952229299363053,0.5732484076433122,0.6130573248407645,0,0,0,0,89.06847133757961
126,1295,25253.488605404833,40,20,1,98,20275.46297164366,13.175675675675675,0.019305019305019305,0,4.652509652509653,1.5637065637065637,2.49034749034749,0,0,0,0,78.0984555984556
127,1469,12501.796578686517,40,23,9,82,14654.000000000002,7.243022464261402,0,0,3.281143635125936,0.2450646698434309,0.3403675970047651,0,0,0,0,88.89040163376447
128,1898,38887.37528491499,40,22,4,92,26472.0,2.4587284861257466,0,0,1.5454864769933263,0.26343519494204426,0.46540217773094494,0,0,0,0,95.26694766420793
129,1306,23678.44099359329,40,22,2,96,15526.0,8.920367534456354,0.03828483920367535,0,3.279734558448188,0.8933129147524248,2.207759060745278,0,0,0,0,84.66054109239408
130,1473,27376.07544800754,40,22,3,94,17410.0,10.194614166100928,0.15840687938447612,0,3.4170626838651277,1.3464584747680468,2.8060647205250056,0,0,0,0,82.07739307535641
131,1595,36697.8788725401,40,19,1,98,28070.35949672443,8.20619993033786,0,0,3.5527690700104495,2.145593869731801,3.329850226401951,0,0,0,0,82.76558690351793
132,1634,31595.22043233018,40,20,3,94,25686.348125807875,8.759179926560588,0.01529987760097919,0,2.0578335373317014,1.4687882496940023,0.8032435740514076,0,0,0,0,86.89565483476133
133,2424,54744.23458145488,40,23,6,88,23604.122007465332,9.496699669966997,1.1881188118811883,0,3.0280528052805282,1.3366336633663367,2.2854785478547854,0,0,0,0,82.66501650165017
134,1525,17520.87130069005,40,24,8,84,11598.0,8.327868852459016,3.2295081967213113,0,3.5245901639344264,1.7049180327868854,0.7540983606557378,0,0,0,0,82.45901639344262
135,1389,28122.1204581726,40,21,1,98,21992.0,9.16383832150571,0,0,2.6946415715314203,1.1930474133497893,2.735781137508999,0,0,0,0,84.21269155610409
136,1564,27019.812859284826,40,18,4,92,31028.0,7.531969309462916,0,0,2.5127877237851663,0.8056265984654732,1.5792838874680308,0,0,0,0,87.57033248081841
137,1235,17667.618909708057,40,21,4,92,19545.14477326501,7.2296124927703875,0,0,2.9149797570850207,0.8097165991902835,0.9600925390399074,0,0,0,0,88.0855986119144
138,1505,29695.001790773265,40,20,3,94,23930.0,7.641196013289036,0,0,1.1627906976744184,0.6229235880398671,0.888704318936877,0,0,0,0,89.68438538205979
139,1480,29732.485012605248,40,24,2,96,11782.0,6.6891891891891895,0,0,6.013513513513514,0.48986486486486486,1.4527027027027026,0,0,0,0,85.35472972972973
140,1607,32809.49399632254,40,22,3,94,19052.0,6.865795478116573,0,0,1.6801493466085873,1.2030699025098528,1.130470856668741,0,0,0,0,89.12051441609626
141,2037,48355.46285111656,40,23,2,96,24243.999999999996,10.986745213549337,0,0,3.3284241531664214,0.9523809523809523,2.385861561119293,0,0,0,0,82.346588119784
142,1750,34882.76049692557,40,22,4,92,20946.439835972076,6.561904761904762,0,0,2.9523809523809526,0.2095238095238095,0.5047619047619047,0,0,0,0,89.77142857142857
143,1816,37923.2559657826,40,26,4,92,4519.999999999998,6.44273127753304,35.379955947136565,0,8.14977973568282,2.395374449339207,4.460352422907489,0,0,0,0,43.17180616740089
144,2206,42953.86873468204,40,26,8,84,5093.787734479858,8.658204895738894,41.61378059836809,0,8.114233907524932,0.3626473254759746,0.06799637352674524,0,0,0,0,41.183136899365365
145,1463,28218.782577155893,40,17,2,96,31974.0,6.785558938668985,0,0,2.156216988752874,0.6586714720686013,0.9507239172310944,0,0,0,0,89.44882868327845
