episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD,state HOLD - JOYSTICK,state HOLD - NO JOYSTICK,state HOLD - BC,state HOLD - BENCHMARK
131,1155,16534.0980371431,28,14,0,100,20283.865629604625,2.927072927072927,0,0,0.10656010656010653,4.11921411921412,5.97069597069597,0,0,0,86.87645687645688,0
132,1148,16707.670594621493,28,15,0,100,17645.83071722282,3.5087108013937285,1.4006968641114983,0,0.27177700348432055,2.3693379790940767,4.686411149825785,0,0,0,87.76306620209058,0
133,1154,16372.98038191992,28,17,0,100,16412.755750381195,2.8784567854720824,0,0,0.1883806796774924,2.3359204280009043,3.688493708085299,0,0,0,90.90874839876425,0
134,1172,17323.734464033172,28,23,0,100,12512.825220616582,1.5910459747038745,1.9624573378839594,0,0.08532423208191128,2.8859666733587632,4.532222445292111,0,0,0,88.94298333667938,0
135,1153,16143.929181075328,28,18,0,100,16064.117241489997,3.453441614759915,1.7976819364503667,0,0.12615311834739412,2.7950800283844517,4.7425687928723494,0,0,0,87.08507450918555,0
136,1199,17024.525616859362,28,14,0,100,19749.175411227217,2.2582921665490474,0,0,0.08340283569641364,3.2879964072624612,5.010585744530698,0,0,0,89.35972284596139,0
137,1692,25934.46734278295,28,22,0,100,20109.673802900103,2.3016811137378514,0,0,0.12477016023115314,4.012345679012346,7.026530076175467,0,0,0,86.5346729708432,0
138,1237,18095.616083234836,28,16,0,100,19136.357314519508,2.3881703045001346,1.8660738345459444,0,0.08084074373484239,2.8530045809754787,5.8003233629749404,0,0,0,87.01158717326864,0
139,1141,15345.634392742884,28,22,0,100,14604.364596378271,4.430811179277437,0,0,0.3797838153666374,2.098549031064369,4.007206154445418,0,0,0,89.08364981984613,0
140,1233,17456.54881629312,28,25,0,100,11056.849088526418,1.1408488780751553,2.3573938902406057,0,0.08110300081103,2.4871586915382533,6.066504460665045,0,0,0,87.86699107866991,0
141,1148,15971.625668671195,28,22,0,100,13431.910172368252,1.272744870305846,0,0,0.08710801393728226,3.319783197831978,5.168408826945413,0,0,0,90.15195509097947,0
142,1135,16292.095620928287,28,15,0,100,17582.827695624725,3.358590308370044,0,0,0.3101321585903083,1.6986784140969162,3.8273127753303973,0,0,0,90.80528634361235,0
143,1156,15929.203644315,28,19,0,100,18173.845648323793,6.459054209919262,0,0,0.33366287691547214,2.463338276487065,3.521997034107761,0,0,0,87.22194760257044,0
144,1196,17211.99602648767,28,18,0,100,17631.39789976392,3.3634843417452114,1.387199756764974,0,0.11781696564305257,2.8542110063849195,5.4917908178777735,0,0,0,86.78549711158408,0
145,1207,17492.114964585166,28,20,0,100,15667.113896862109,1.47887323943662,0,0,0.08285004142502075,3.4507042253521125,5.2609776304888145,0,0,0,89.72659486329744,0
146,1155,16173.923771566313,28,21,0,100,14632.997931440153,1.954887218045113,0,0,0.08658008658008656,4.30622009569378,4.976076555023924,0,0,0,88.6762360446571,0
147,1234,18285.35117359462,28,13,0,100,20127.838513186758,2.5361666366528604,0,0,0.12305660603877785,2.350081037277148,4.24395221802029,0,0,0,90.74674350201094,0
148,1212,18166.132378014157,28,19,0,100,16212.93048939545,2.270941379852271,0,0,0.2671695741002671,2.2080779506522084,5.229451516580229,0,0,0,90.02435957881502,0
